station,name,latitude,longitude,elevation,date,year,textmonth,prcp,tmax,tmin,resevoirstorage
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/12/1979,1979,September,0,88,43,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/13/1979,1979,September,0,92,49,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/14/1979,1979,September,0,92,49,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/15/1979,1979,September,0,93,49,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/16/1979,1979,September,0,88,47,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/17/1979,1979,September,0,89,46,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/18/1979,1979,September,0,81,43,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/19/1979,1979,September,0,82,39,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/20/1979,1979,September,0,88,45,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/21/1979,1979,September,0,81,42,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/22/1979,1979,September,0,80,42,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/23/1979,1979,September,0,79,41,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/24/1979,1979,September,0.01,85,42,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/25/1979,1979,September,0.26,58,43,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/26/1979,1979,September,0,72,40,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/27/1979,1979,September,0,81,42,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/28/1979,1979,September,0,78,41,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/29/1979,1979,September,0,81,48,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,9/30/1979,1979,September,0,77,48,3141300
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/1/1979,1979,October,0,83,44,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/2/1979,1979,October,0,88,46,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/3/1979,1979,October,0,87,45,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/4/1979,1979,October,0,87,47,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/5/1979,1979,October,0,83,45,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/6/1979,1979,October,0,73,47,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/7/1979,1979,October,0.01,72,40,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/8/1979,1979,October,0.07,73,49,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/9/1979,1979,October,0,82,43,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/10/1979,1979,October,0,82,40,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/11/1979,1979,October,0,76,39,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/12/1979,1979,October,0,73,38,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/13/1979,1979,October,0.04,68,47,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/14/1979,1979,October,0.32,62,46,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/15/1979,1979,October,0.09,65,38,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/16/1979,1979,October,0,65,35,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/17/1979,1979,October,0,64,43,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/18/1979,1979,October,0.46,50,38,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/19/1979,1979,October,0.05,55,33,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/20/1979,1979,October,0.41,46,31,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/21/1979,1979,October,0,53,24,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/22/1979,1979,October,0.44,44,37,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/23/1979,1979,October,0.06,51,42,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/24/1979,1979,October,2.54,51,44,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/25/1979,1979,October,0.81,59,33,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/26/1979,1979,October,0,60,29,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/27/1979,1979,October,0,58,37,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/28/1979,1979,October,0.01,50,35,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/29/1979,1979,October,0,51,26,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/30/1979,1979,October,0.17,51,31,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,10/31/1979,1979,October,0,56,31,3332100
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/1/1979,1979,November,0,57,26,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/2/1979,1979,November,0.36,47,38,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/3/1979,1979,November,0.44,45,36,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/4/1979,1979,November,0.07,45,36,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/5/1979,1979,November,0.58,44,40,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/6/1979,1979,November,0.07,56,36,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/7/1979,1979,November,0,61,31,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/8/1979,1979,November,0,61,27,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/9/1979,1979,November,0,58,27,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/10/1979,1979,November,0,59,24,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/11/1979,1979,November,0,58,22,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/12/1979,1979,November,0,62,23,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/13/1979,1979,November,0,64,25,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/14/1979,1979,November,0,65,25,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/15/1979,1979,November,0.07,60,30,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/16/1979,1979,November,1.28,46,37,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/17/1979,1979,November,0.19,51,35,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/18/1979,1979,November,0,44,27,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/19/1979,1979,November,0,43,21,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/20/1979,1979,November,0,46,16,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/21/1979,1979,November,0,54,17,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/22/1979,1979,November,0.65,42,28,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/23/1979,1979,November,0.16,40,24,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/24/1979,1979,November,0.45,41,27,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/25/1979,1979,November,0.25,38,26,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/26/1979,1979,November,0,38,18,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/27/1979,1979,November,0,34,14,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/28/1979,1979,November,0,40,25,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/29/1979,1979,November,0,40,21,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,11/30/1979,1979,November,0,45,24,3310800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/1/1979,1979,December,0,57,27,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/2/1979,1979,December,0.62,47,40,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/3/1979,1979,December,0,55,37,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/4/1979,1979,December,0.02,60,38,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/5/1979,1979,December,0,45,35,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/6/1979,1979,December,0,50,29,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/7/1979,1979,December,0,54,29,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/8/1979,1979,December,0,58,29,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/9/1979,1979,December,0,56,30,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/10/1979,1979,December,0,47,25,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/11/1979,1979,December,0,43,17,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/12/1979,1979,December,0,45,19,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/13/1979,1979,December,0,51,22,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/14/1979,1979,December,0,58,21,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/15/1979,1979,December,0,60,24,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/16/1979,1979,December,0,58,23,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/17/1979,1979,December,0,58,38,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/18/1979,1979,December,0,52,37,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/19/1979,1979,December,0.1,43,35,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/20/1979,1979,December,0.36,39,34,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/21/1979,1979,December,0.12,44,30,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/22/1979,1979,December,0,40,27,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/23/1979,1979,December,1.56,33,26,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/24/1979,1979,December,0.97,35,31,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/25/1979,1979,December,0.22,41,29,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/26/1979,1979,December,0,39,19,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/27/1979,1979,December,0,45,12,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/28/1979,1979,December,0.02,40,21,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/29/1979,1979,December,0,49,26,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/30/1979,1979,December,1.35,41,30,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,12/31/1979,1979,December,0.1,46,35,3335700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/1/1980,1980,January,0,48,27,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/2/1980,1980,January,0,43,22,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/3/1980,1980,January,0,56,21,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/4/1980,1980,January,0,51,37,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/5/1980,1980,January,0.25,45,31,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/6/1980,1980,January,0,51,27,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/7/1980,1980,January,0,47,22,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/8/1980,1980,January,0,43,31,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/9/1980,1980,January,0.16,43,33,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/10/1980,1980,January,0.03,37,24,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/11/1980,1980,January,0.79,43,26,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/12/1980,1980,January,0.8,51,43,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/13/1980,1980,January,0.57,50,41,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/14/1980,1980,January,0.54,48,36,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/15/1980,1980,January,0.04,41,34,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/16/1980,1980,January,0.37,44,36,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/17/1980,1980,January,0,44,29,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/18/1980,1980,January,0,36,22,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/19/1980,1980,January,0,40,14,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/20/1980,1980,January,0,44,20,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/21/1980,1980,January,0,51,29,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/22/1980,1980,January,0,53,27,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/23/1980,1980,January,0,56,28,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/24/1980,1980,January,0,55,30,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/25/1980,1980,January,0,55,33,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/26/1980,1980,January,0,47,29,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/27/1980,1980,January,0,39,16,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/28/1980,1980,January,0,40,9,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/29/1980,1980,January,0,32,12,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/30/1980,1980,January,0,41,7,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/31/1980,1980,January,0,45,34,3605500
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/1/1980,1980,February,0.02,50,37,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/2/1980,1980,February,0.25,49,34,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/3/1980,1980,February,0.43,51,32,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/4/1980,1980,February,0,51,29,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/5/1980,1980,February,0.1,56,32,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/6/1980,1980,February,0,47,33,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/7/1980,1980,February,0,47,31,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/8/1980,1980,February,0,56,24,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/9/1980,1980,February,0,51,25,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/10/1980,1980,February,0,53,26,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/11/1980,1980,February,0,56,23,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/12/1980,1980,February,0,55,26,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/13/1980,1980,February,0,57,22,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/14/1980,1980,February,0.01,44,36,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/15/1980,1980,February,1.29,45,37,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/16/1980,1980,February,1.33,45,37,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/17/1980,1980,February,2.83,46,34,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/18/1980,1980,February,0.73,47,38,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/19/1980,1980,February,1.56,41,33,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/20/1980,1980,February,0.16,42,33,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/21/1980,1980,February,0.09,50,32,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/22/1980,1980,February,0.43,44,30,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/23/1980,1980,February,0,49,28,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/24/1980,1980,February,0.04,52,40,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/25/1980,1980,February,0.05,48,40,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/26/1980,1980,February,0,57,42,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/27/1980,1980,February,1.14,50,38,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/28/1980,1980,February,0.16,49,32,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/29/1980,1980,February,0,57,29,3792600
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/1/1980,1980,March,0.11,50,32,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/2/1980,1980,March,0.02,45,33,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/3/1980,1980,March,0.17,46,30,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/4/1980,1980,March,0.15,44,29,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/5/1980,1980,March,0.42,41,32,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/6/1980,1980,March,0,48,30,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/7/1980,1980,March,0,46,26,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/8/1980,1980,March,0,54,22,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/9/1980,1980,March,0,57,26,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/10/1980,1980,March,0,61,26,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/11/1980,1980,March,0.04,45,27,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/12/1980,1980,March,0,46,20,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/13/1980,1980,March,0.12,42,32,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/14/1980,1980,March,0.44,49,30,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/15/1980,1980,March,0,42,28,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/16/1980,1980,March,0,49,24,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/17/1980,1980,March,0.05,42,27,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/18/1980,1980,March,0.05,46,31,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/19/1980,1980,March,0,57,28,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/20/1980,1980,March,0,47,28,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/21/1980,1980,March,0.02,45,28,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/22/1980,1980,March,0,56,31,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/23/1980,1980,March,0,51,33,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/24/1980,1980,March,0,50,29,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/25/1980,1980,March,0.08,50,32,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/26/1980,1980,March,0,53,30,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/27/1980,1980,March,0,47,30,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/28/1980,1980,March,0,57,27,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/29/1980,1980,March,0,66,34,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/30/1980,1980,March,0,50,26,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/31/1980,1980,March,0.08,47,28,3869700
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/1/1980,1980,April,0.05,45,29,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/2/1980,1980,April,0,51,24,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/3/1980,1980,April,0.16,46,31,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/4/1980,1980,April,1.29,41,32,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/5/1980,1980,April,0.65,52,33,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/6/1980,1980,April,0.07,48,25,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/7/1980,1980,April,0,54,21,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/8/1980,1980,April,0,58,36,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/9/1980,1980,April,0.13,56,35,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/10/1980,1980,April,0,54,32,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/11/1980,1980,April,0,67,27,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/12/1980,1980,April,0,73,33,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/13/1980,1980,April,0,68,36,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/14/1980,1980,April,0,52,36,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/15/1980,1980,April,0,67,29,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/16/1980,1980,April,0,74,36,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/17/1980,1980,April,0,70,42,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/18/1980,1980,April,0,70,38,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/19/1980,1980,April,0,69,38,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/20/1980,1980,April,1.05,57,33,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/21/1980,1980,April,0,44,32,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/22/1980,1980,April,0,60,37,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/23/1980,1980,April,0,65,40,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/24/1980,1980,April,0,61,37,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/25/1980,1980,April,0,68,34,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/26/1980,1980,April,0,68,38,4153800
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/27/1980,1980,April,0,79,39,4153800
