STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Year,YearMonth,TextMonth,PRCP,TMAX,TMIN
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/21/1972,1972,5,May,0,47,36
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/22/1972,1972,5,May,0,63,41
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/23/1972,1972,5,May,0,66,38
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/24/1972,1972,5,May,0,68,39
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/25/1972,1972,5,May,0,76,38
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/26/1972,1972,5,May,0,82,44
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/27/1972,1972,5,May,0,86,46
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/28/1972,1972,5,May,0,86,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/29/1972,1972,5,May,0,81,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/30/1972,1972,5,May,0,83,46
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/31/1972,1972,5,May,0,80,46
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/1/1972,1972,6,June,0,80,45
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/2/1972,1972,6,June,0,80,46
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/3/1972,1972,6,June,0,81,44
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/4/1972,1972,6,June,0,87,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/5/1972,1972,6,June,0,90,56
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/6/1972,1972,6,June,0.02,83,53
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/7/1972,1972,6,June,0,79,51
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/8/1972,1972,6,June,0,70,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/9/1972,1972,6,June,0.71,58,35
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/10/1972,1972,6,June,0.16,50,32
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/11/1972,1972,6,June,0,64,30
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/12/1972,1972,6,June,0,73,44
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/13/1972,1972,6,June,0,80,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/14/1972,1972,6,June,0,81,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/15/1972,1972,6,June,0,79,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/16/1972,1972,6,June,0,76,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/17/1972,1972,6,June,0,79,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/18/1972,1972,6,June,0,83,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/19/1972,1972,6,June,0,84,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/20/1972,1972,6,June,0,83,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/21/1972,1972,6,June,0,83,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/22/1972,1972,6,June,0,78,46
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/23/1972,1972,6,June,0,58,44
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/24/1972,1972,6,June,0,71,37
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/25/1972,1972,6,June,0,75,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/26/1972,1972,6,June,0,80,48
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/27/1972,1972,6,June,0,89,51
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/28/1972,1972,6,June,0,92,52
